isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker;rating;rating_score
DE0006289481;iShares eb.rexx Government Germany 2.5-5.5yr UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE0006289481;The iShares eb.rexx Government Germany 2.5-5.5yr UCITS ETF (DE) seeks to track the eb.rexx® Government Germany 2.5-5.5 index. The eb.rexx® Government Germany 2.5-5.5 index tracks Euro denominated German government bonds traded on the Eurex Bonds platform. Time to maturity: 2.5-5.5 years. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.16% p.a.. The iShares eb.rexx Government Germany 2.5-5.5yr UCITS ETF (DE) is the only ETF that tracks the eb.rexx® Government Germany 2.5-5.5 index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is distributed to the investors (At least annually). The iShares eb.rexx Government Germany 2.5-5.5yr UCITS ETF (DE) has 193m Euro assets under management. The ETF was launched on 11 June 2003 and is domiciled in Germany.;IShares EB.Rexx Government Německo 2.5-5.5yr UCITS ETF (DE) se snaží sledovat index EB.Rexx® Government Německo 2.5-5,5. Vláda EB.Rexx® Government Německo 2.5-5,5 Index sleduje euro denominované německé vládní dluhopisy obchodované na platformě Eurex Bonds. Čas do zralosti: 2,5-5,5 let. Hodnocení: Investiční třída. TER (celkový poměr nákladů) činí 0,16% p.a .. Ishares EB.Rexx Government Německo 2.5-5,5yr UCITS ETF (DE) je jediný ETF, který sleduje index vlády EB.Rexx® Government Německo 2.5-5,5. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu). Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (alespoň ročně). IShares EB.Rexx Vláda Německo 2.5-5,5yr UCITS ETF (DE) má spravování 193 m euro. ETF byl spuštěn 11. června 2003 a má bydliště v Německu.;0.16%;0.16;EUR 193m;193.0;EUR;EUR;Germany;iShares;11 June 2003;;At least annually;Physical;Contractual;;;;Dluhopisy;Globální;19.0;1.45;3.87;-5.35;1.23;2.55;3.61;3.41;0.57;;;-1.73;;;;;;;;gettex;EXHC;3;1.34%;1.34;EUR 1.26;1.26;EUR;method2_regex;2025-09-17T21:55:15.188971;success;0;;;;;;;;;;;;;;;;;;;;;Germany;84.21;Other;15.79;;;;;;;IT;1.23;;;;;;;;;gettex;EUR;EXHC;;;;Stuttgart Stock Exchange;EUR;EXHC;;;;XETRA;EUR;EXHC;RXP2EX GYRXP2NAV;RXP2EX.DERXP2NAV.DE;;;;;;;;;;;;;;2;53
DE0006289499;iShares eb.rexx Government Germany 5.5-10.5yr UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE0006289499;The iShares eb.rexx Government Germany 5.5-10.5yr UCITS ETF (DE) seeks to track the eb.rexx® Government Germany 5.5-10.5 index. The eb.rexx® Government Germany 5.5-10.5 index tracks Euro denominated German government bonds traded on the Eurex Bonds platform. Time to maturity: 5.5-10.5 years. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.16% p.a.. The iShares eb.rexx Government Germany 5.5-10.5yr UCITS ETF (DE) is the only ETF that tracks the eb.rexx® Government Germany 5.5-10.5 index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is distributed to the investors (At least annually). The iShares eb.rexx Government Germany 5.5-10.5yr UCITS ETF (DE) has 374m Euro assets under management. The ETF was launched on 11 June 2003 and is domiciled in Germany.;Vláda IShares EB.Rexx Německo 5.5-10.5yr UCITS ETF (DE) se snaží sledovat index EB.Rexx® Government Německo 5.5-10.5. Vláda EB.Rexx® Government Německo 5.5-10.5 Index sleduje euro denominované německé vládní dluhopisy obchodované na platformě Eurex Bonds. Čas do zralosti: 5,5-10,5 let. Hodnocení: Investiční třída. TER (celkový poměr nákladů) činí 0,16% p.a. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu). Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (alespoň ročně). Vláda IShares EB.Rexx Německo 5.5-10,5yr UCITS ETF (DE) má ve správě 374 milionů euro aktiv. ETF byl spuštěn 11. června 2003 a má bydliště v Německu.;0.16%;0.16;EUR 374m;374.0;EUR;EUR;Germany;iShares;11 June 2003;;At least annually;Physical;Contractual;;;;Dluhopisy;Globální;15.0;-0.83;1.02;-13.86;0.22;4.79;6.53;6.1;;;;-4.95;;;;;;;;gettex;EXHD;3;1.67%;1.67;EUR 1.97;1.97;EUR;method2_regex;2025-09-17T21:55:22.568828;success;0;;;;;;;;;;;;;;;;;;;;;Germany;70.07;Other;29.93;;;;;;;;;;;;;;;;;gettex;EUR;EXHD;;;;Stuttgart Stock Exchange;EUR;EXHD;;;;XETRA;EUR;EXHD;RXP5EX GYRXP5NAV;RXP5EX.DERXP5NAV.DE;;;;;;;;;;;;;;2;53
DE000A0D8Q07;iShares EURO STOXX UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0D8Q07;The iShares EURO STOXX UCITS ETF (DE) seeks to track the EURO STOXX® index. The EURO STOXX® index tracks stocks from eurozone countries included in the STOXX® Europe 600 Index. The STOXX® Europe 600 index tracks large, mid and small capitalisation stocks from European developed countries. The ETF's TER (total expense ratio) amounts to 0.20% p.a.. The iShares EURO STOXX UCITS ETF (DE) is the only ETF that tracks the EURO STOXX® index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares EURO STOXX UCITS ETF (DE) is a very large ETF with 2,579m Euro assets under management. The ETF was launched on 3 May 2005 and is domiciled in Germany.;Ishares Euro Stoxx UCITS ETF (DE) se snaží sledovat index Euro Stoxx®. Index Euro Stoxx® sleduje akcie ze zemí eurozóny zahrnutých do indexu Stoxx® Europe 600. Index Stoxx® Europe 600 sleduje velké, střední a malé kapitalizační akciíy z evropských rozvinutých zemí. TER (celkový poměr nákladů) ETF činí 0,20% p.a. IShares Euro Stoxx UCITS ETF (DE) je jediný ETF, který sleduje index Euro Stoxx®. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). Ishares Euro Stoxx UCITS ETF (DE) je velmi velký ETF s spravováním 2 579 milionů euro. ETF byl spuštěn 3. května 2005 a má bydliště v Německu.;0.20%;0.2;EUR 2579m;2579.0;EUR;EUR;Germany;iShares;3 May 2005;;At least annually;Physical;Contractual;;Equity, Europe;;Akcie;Evropa;298.0;17.22;61.15;77.69;16.21;15.59;14.13;15.97;1.1;;;-15.18;;;;;;;;gettex;EXSI;5;2.62%;2.62;EUR 1.49;1.49;EUR;method2_regex;2025-09-17T21:55:29.512345;success;0;;;;;;;;;;;;;;;;;;;;;France;29.14;Germany;27.73;Other;20.19;Netherlands;13.89;;;Financials;23.47;Industrials;20.51;Technology;12.41;Consumer Discretionary;11.16;;;gettex;EUR;EXSI;;;;Stuttgart Stock Exchange;EUR;EXSI;;;;Borsa Italiana;EUR;EXSI;SXXEEX IMSXXENAV;STOXXEEX.MISTOXXENAV.DE;;SIX Swiss Exchange;EUR;SXXEEX;SXXEEX SESXXENAV;SXXEEX.SSTOXXENAV.DE;;XETRA;EUR;EXSI;SXXEEX GYSXXENAV;STOXXEEX.DESTOXXENAV.DE;;3;65
DE000A0D8Q23;iShares ATX UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0D8Q23;The iShares ATX UCITS ETF (DE) seeks to track the ATX® index. The ATX® index tracks the 20 largest and most traded Austrian stocks listed on the Prime Market of Vienna Stock Exchange. The ETF's TER (total expense ratio) amounts to 0.32% p.a.. The iShares ATX UCITS ETF (DE) is the largest ETF that tracks the ATX® index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares ATX UCITS ETF (DE) is a small ETF with 99m Euro assets under management. The ETF was launched on 4 August 2005 and is domiciled in Germany.;IShares ATX UCITS ETF (DE) se snaží sledovat index ATX®. Index ATX® sleduje 20 největších a nejvíce obchodovaných rakouských akcií uvedených na hlavním trhu vídeňské burzy. TER (celkový poměr nákladů) ETF činí 0,32% p.a. Ishares ATX UCITS ETF (DE) je největší ETF, který sleduje index ATX®. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). IShares ATX UCITS ETF (DE) je malá ETF s managementem 99m euro. ETF byla zahájena 4. srpna 2005 a je bydliště v Německu.;0.32%;0.32;EUR 99m;99.0;EUR;EUR;Germany;iShares;4 August 2005;;At least annually;Physical;Contractual;;Equity, Austria;;Akcie;Globální;20.0;31.76;75.27;142.14;30.23;17.65;16.0;18.87;1.8;;;-16.28;;;;;;;;Extracted (method 1);EXXX;0;2.95%;2.95;EUR 1.44;1.44;EUR;method2_regex;2025-09-17T21:55:34.142277;success;0;;;;;;;;;;;;;;;;;;;;;Other;3.42;;;;;;;;;Financials;45.88;Energy;12.35;Materials;12.1;Industrials;11.35;IT;7.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;49
DE000A0D8Q31;iShares eb.rexx Government Germany 10.5+yr UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0D8Q31;The iShares eb.rexx Government Germany 10.5+yr UCITS ETF (DE) seeks to track the eb.rexx® Government Germany 10.5+ index. The eb.rexx® Government Germany 10.5+ index tracks Euro denominated German government bonds traded on the Eurex Bonds platform. Time to maturity: minimum 10.5 years. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.16% p.a.. The iShares eb.rexx Government Germany 10.5+yr UCITS ETF (DE) is the only ETF that tracks the eb.rexx® Government Germany 10.5+ index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is distributed to the investors (At least annually). The iShares eb.rexx Government Germany 10.5+yr UCITS ETF (DE) is a small ETF with 66m Euro assets under management. The ETF was launched on 28 September 2005 and is domiciled in Germany.;Vláda IShares EB.Rexx Německo 10.5+ yr UCITS ETF (DE) se snaží sledovat index EB.Rexx® Government Německo 10,5+. Vláda EB.Rexx® Government Německo 10,5+ Index sleduje euro denominované německé vládní dluhopisy obchodované na platformě Eurex Bonds. Čas do zralosti: Minimálně 10,5 let. Hodnocení: Investiční třída. TER (celkový poměr nákladů) činí 0,16% p.a. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu). Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (alespoň ročně). Vláda IShares EB.Rexx Německo 10,5+yr UCITS ETF (DE) je malá ETF s managementem 66 m euro. ETF byl spuštěn 28. září 2005 a má bydliště v Německu.;0.16%;0.16;EUR 66m;66.0;EUR;EUR;Germany;iShares;28 September 2005;;At least annually;Physical;Contractual;;;;Dluhopisy;Globální;17.0;-8.88;-13.07;-36.84;-6.51;10.13;13.56;12.72;;;;-12.98;;;;;;;;gettex;EXX6;3;2.08%;2.08;EUR 2.46;2.46;EUR;method2_regex;2025-09-17T21:55:39.846726;success;0;;;;;;;;;;;;;;;;;;;;;Germany;87.13;Other;12.87;;;;;;;IT;6.51;;;;;;;;;gettex;EUR;EXX6;;;;Stuttgart Stock Exchange;EUR;EXX6;;;;XETRA;EUR;EXX6;RXPXEX GYRXPXNAV;RXPXEX.DERXPXNAV.DE;;;;;;;;;;;;;;2;50
DE000A0D8Q49;iShares Dow Jones US Select Dividend UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0D8Q49;The iShares Dow Jones US Select Dividend UCITS ETF (DE) seeks to track the Dow Jones US Select Dividend index. The Dow Jones US Select Dividend index tracks the companies with the highest dividend yield in the US. The ETF's TER (total expense ratio) amounts to 0.31% p.a.. The iShares Dow Jones US Select Dividend UCITS ETF (DE) is the only ETF that tracks the Dow Jones US Select Dividend index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares Dow Jones US Select Dividend UCITS ETF (DE) has 336m Euro assets under management. The ETF was launched on 28 September 2005 and is domiciled in Germany.;Ishares Dow Jones US Select dividenda UCITS ETF (DE) se snaží sledovat Dow Jones USA Select dividenda Index. Dow Jones Us Select dividenda Index sleduje společnosti s nejvyšším dividendaovým výnosem v USA. TER (celkový poměr nákladů) ETF činí 0,31% p.a. Ishares Dow Jones Us Select dividenda UCITS ETF (DE) je jediný ETF, který sleduje index dividenda Dow Jones USA. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). Ishares Dow Jones Us Select dividenda UCITS ETF (DE) má 336 milionů euro aktiv. ETF byl spuštěn 28. září 2005 a má bydliště v Německu.;0.31%;0.31;EUR 336m;336.0;EUR;USD;Germany;iShares;28 September 2005;;At least annually;Physical;Contractual;;Equity, United States, Dividend;;Akcie;US;100.0;0.48;8.36;86.6;-4.79;17.94;16.96;17.42;0.03;;;-19.76;;;;;;;;gettex;EXX5;4;2.72%;2.72;EUR 2.29;2.29;EUR;method2_regex;2025-09-17T21:55:46.366312;success;0;;;;;;;;;;;;;;;;;;;;;United States;93.2;Other;3.07;United Kingdom;2.21;;;;;Utilities;26.0;Financials;25.16;Consumer Staples;9.73;Consumer Discretionary;7.04;Energy;1.68;gettex;EUR;EXX5;;;;Stuttgart Stock Exchange;EUR;EXX5;;;;Borsa Italiana;EUR;EXX5;DJDVPEX IMDJDVPNAV;DJDVPEX.MIDJDVPNAV.DE;;XETRA;EUR;EXX5;DJDVPEX GYDJDVPNAV;DJDVPEX.DEDJDVPNAV.DE;;;;;;;;2;50
DE000A0D8QZ7;iShares STOXX Europe Small 200 UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0D8QZ7;The iShares STOXX Europe Small 200 UCITS ETF (DE) seeks to track the STOXX® Europe Small 200 index. The STOXX® Europe Small 200 index tracks 200 European mid cap stocks, defined as the 200 smallest stocks of the STOXX® Europe 600 Index. The ETF's TER (total expense ratio) amounts to 0.20% p.a.. The iShares STOXX Europe Small 200 UCITS ETF (DE) is the only ETF that tracks the STOXX® Europe Small 200 index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares STOXX Europe Small 200 UCITS ETF (DE) is a large ETF with 544m Euro assets under management. The ETF was launched on 4 April 2005 and is domiciled in Germany.;Ishares Stoxx Europe Small 200 UCITS ETF (DE) se snaží sledovat index Stoxx® Europe Small 200. Stoxx® Europe Small 200 indexů sleduje 200 evropských akcií středních kapitálů, definovaných jako 200 nejmenších akcií indexu Stoxx® Europe 600. TER (celkový poměr výdajů) ETF činí 0,20% p.a. Ishares Stoxx Europe Small 200 UCITS ETF (DE) je jediný ETF, který sleduje Stoxx® Europe Small 200 index. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). Ishares Stoxx Europe Small 200 UCITS ETF (DE) je velký ETF s managementem 544 milionů euro. ETF byl spuštěn 4. dubna 2005 a má bydliště v Německu.;0.20%;0.2;EUR 544m;544.0;EUR;EUR;Germany;iShares;4 April 2005;;At least annually;Physical;Contractual;;Equity, Europe, Small Cap;;Akcie;Evropa;200.0;8.69;34.88;35.01;11.57;14.86;15.2;16.52;0.58;;;-15.24;;;;;;;;gettex;EXSE;3;3.08%;3.08;EUR 1.06;1.06;EUR;method2_regex;2025-09-17T21:55:53.734034;success;0;;;;;;;;;;;;;;;;;;;;;Other;53.69;United Kingdom;18.77;France;9.62;Switzerland;8.08;;;Industrials;19.59;IT;18.77;Financials;18.2;Materials;7.87;Consumer Discretionary;7.5;gettex;EUR;EXSE;;;;Stuttgart Stock Exchange;EUR;EXSE;;;;XETRA;EUR;EXSE;SCXPEX GYSCXPNAV;SCXPEX.DESCXPNAV.DE;;;;;;;;;;;;;;3;61
DE000A0F5UE8;iShares Dow Jones China Offshore 50 UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0F5UE8;The iShares Dow Jones China Offshore 50 UCITS ETF (DE) seeks to track the Dow Jones China Offshore 50 index. The Dow Jones China Offshore 50 index tracks the largest companies whose primary operations are in mainland China but that trade on exchanges in Hong Kong or the U.S. The ETF's TER (total expense ratio) amounts to 0.61% p.a.. The iShares Dow Jones China Offshore 50 UCITS ETF (DE) is the only ETF that tracks the Dow Jones China Offshore 50 index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares Dow Jones China Offshore 50 UCITS ETF (DE) is a small ETF with 55m Euro assets under management. The ETF was launched on 27 March 2006 and is domiciled in Germany.;Ishares Dow Jones China Offshore 50 UCITS ETF (DE) se snaží sledovat index Dow Jones China Offshore 50. Index Dow Jones China Offshore 50 sleduje největší společnosti, jejichž primární operace jsou v pevninské Číně, ale že obchod na burzách v Hongkongu nebo v USA je ETF TER (celkový poměr nákladů) činí 0,61% P.A. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). Ishares Dow Jones China Offshore 50 UCITS ETF (DE) je malá ETF s managementem 55 milionů euro. ETF byl spuštěn 27. března 2006 a má bydliště v Německu.;0.61%;0.61;EUR 55m;55.0;EUR;USD;Germany;iShares;27 March 2006;;At least annually;Physical;Contractual;;Equity, China;;Akcie;US;50.0;49.14;27.9;-4.62;19.57;29.31;27.09;28.76;1.68;;;-21.65;;;;;;;;Extracted (method 1);EXXU;0;4.05%;4.05;EUR 1.79;1.79;EUR;method2_regex;2025-09-17T21:56:00.323041;success;0;;;;;;;;;;;;;;;;;;;;;China;74.85;Other;22.9;;;;;;;Financials;23.29;Consumer Discretionary;20.16;Technology;8.48;IT;5.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;44
DE000A0F5UF5;iShares Nasdaq 100 UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0F5UF5;The iShares Nasdaq 100 UCITS ETF (DE) seeks to track the Nasdaq 100® index. The Nasdaq 100® index tracks a selection of 100 stocks chosen from among non-financial stocks listed on the NASDAQ stock exchange. The ETF's TER (total expense ratio) amounts to 0.30% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares Nasdaq 100 UCITS ETF (DE) is a very large ETF with 4,627m Euro assets under management. The ETF was launched on 27 March 2006 and is domiciled in Germany.;IShares Nasdaq 100 UCITS ETF (DE) se snaží sledovat index NASDAQ 100®. Index NASDAQ 100® sleduje výběr 100 akcií vybraných z nefinančních akcií uvedených na burze NASDAQ. TER (celkový poměr výdajů) ETF činí 0,30% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech indexových složek). dividenday v ETF jsou distribuovány investorům (alespoň ročně). IShares Nasdaq 100 UCITS ETF (DE) je velmi velký ETF s spravováním 4 627 milionů euro. ETF byl spuštěn 27. března 2006 a má bydliště v Německu.;0.30%;0.3;EUR 4627m;4627.0;EUR;USD;Germany;iShares;27 March 2006;;At least annually;Physical;Contractual;Nasdaq 100;Equity, United States, Technology;;Akcie;US;101.0;17.67;73.37;118.91;0.84;24.31;22.34;23.52;0.73;;;-26.51;;;;;;;;Extracted (method 1);EXXT;0;0.24%;0.24;EUR 0.47;0.47;EUR;method2_regex;2025-09-17T21:56:07.857925;success;0;Nvidia;10.04;Microsoft;9.17;Apple;7.17;Amazon;5.75;Meta;3.88;Tesla;2.59;Alphabet;2.58;;;;;;;United States;93.8;Other;6.2;;;;;;;Consumer Discretionary;13.22;Consumer Staples;4.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;60
DE000A0F5UG3;iShares Dow Jones Eurozone Sustainability Screened UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0F5UG3;The iShares Dow Jones Eurozone Sustainability Screened UCITS ETF (DE) seeks to track the Dow Jones Sustainability Eurozone ex Alcohol, Tobacco, Gambling and others index. The Dow Jones Sustainability Eurozone ex Alcohol, Tobacco, Gambling, Armaments & Firearms and Adult Entertainment index tracks the top 20% of the largest eurozone sustainability companies of the Dow Jones Global Total Stock Market Index. The companies are selected for the index based on long term economic, environmental and social criteria. The ETF's TER (total expense ratio) amounts to 0.43% p.a.. The iShares Dow Jones Eurozone Sustainability Screened UCITS ETF (DE) is the only ETF that tracks the Dow Jones Sustainability Eurozone ex Alcohol, Tobacco, Gambling and others index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares Dow Jones Eurozone Sustainability Screened UCITS ETF (DE) has 187m Euro assets under management. The ETF was launched on 27 March 2006 and is domiciled in Germany.;Ishares Dow Jones Euroznea udržitelnost promítána UCITS ETF (DE) se snaží sledovat dow Jones Sustainability Eurozne Evropský alkohol, tabák, hazardní hry a další index. Dow Jones Sustainability Eurozne Al Alkohol, tabák, hazardní hry, výzbroje a střelné zbraně a index zábavy pro dospělé sleduje top 20% největších společností udržitelnosti eurozóny globálního indexu akciového trhu Dow Jones. Společnosti jsou vybírány pro index na základě dlouhodobých ekonomických, environmentálních a sociálních kritérií. TER (celkový poměr výdajů) ETF činí 0,43% P.A .. Ishares Dow Jones Eurozóne udržitelnost promítaná UCITS ETF (DE) je jediným ETF, který sleduje Evropskou euroznunu, tabák, tabák, tabák, hazardní hry a další index. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). Ishares Dow Jones Eurozone Sustainability Screedated UCITS ETF (DE) má 187 m euro aktiv spravující. ETF byl spuštěn 27. března 2006 a má bydliště v Německu.;0.43%;0.43;EUR 187m;187.0;EUR;EUR;Germany;iShares;27 March 2006;;At least annually;Physical;Contractual;;;Yes;Akcie;US;76.0;18.03;75.95;84.08;17.38;16.95;15.61;17.68;1.06;;;-16.07;;;;;;;;gettex;EXXV;3;2.49%;2.49;EUR 0.50;0.5;EUR;method2_regex;2025-09-17T21:56:13.998216;success;0;;;;;;;;;;;;;;;;;;;;;France;34.39;Germany;27.13;Other;10.7;;;;;Financials;31.44;Industrials;21.11;Consumer Discretionary;9.92;Utilities;8.32;;;gettex;EUR;EXXV;;;;Stuttgart Stock Exchange;EUR;EXXV;;;;XETRA;EUR;EXXV;SUBEEX GYSUBENAV;SUBEEX.DESUBENAV.DE;;;;;;;;;;;;;;2;52
DE000A0F5UH1;iShares STOXX Global Select Dividend 100 UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0F5UH1;The iShares STOXX Global Select Dividend 100 UCITS ETF (DE) seeks to track the STOXX® Global Select Dividend 100 index. The STOXX® Global Select Dividend 100 index tracks the 100 high dividend-paying global stocks from the STOXX Global 1800 Index. The ETF's TER (total expense ratio) amounts to 0.46% p.a.. The iShares STOXX Global Select Dividend 100 UCITS ETF (DE) is the cheapest and largest ETF that tracks the STOXX® Global Select Dividend 100 index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares STOXX Global Select Dividend 100 UCITS ETF (DE) is a very large ETF with 3,146m Euro assets under management. The ETF was launched on 25 September 2009 and is domiciled in Germany.;IShares Stoxx Global Select dividenda 100 UCITS ETF (DE) se snaží sledovat index Stoxx® Global Select dividenda 100. Index Stoxx® Global Select dividenda 100 sleduje 100 globálních akcií vyplacených dividenda z indexu Stoxx Global 1800. TER (celkový poměr výdajů) ETF činí 0,46% p.a. Ishares Stoxx Global Select dividenda 100 UCITS ETF (DE) je nejlevnější a největší ETF, který sleduje index Stoxx® Global Select 100. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). IShares Stoxx Global Select dividenda 100 UCITS ETF (DE) je velmi velký ETF s managementem 3 146 m euro. ETF byl spuštěn 25. září 2009 a je se sídlem v Německu.;0.46%;0.46;EUR 3146m;3146.0;EUR;EUR;Germany;iShares;25 September 2009;;At least annually;Physical;Contractual;;Equity, World, Dividend;;Akcie;Evropa;100.0;16.33;33.92;81.52;11.61;10.8;10.27;11.07;1.51;;;-13.05;;;;;;;;gettex;ISPA;4;4.55%;4.55;EUR 1.46;1.46;EUR;method2_regex;2025-09-17T21:56:19.980661;success;0;;;;;;;;;;;;;;;;;;;;;Other;47.71;United States;16.45;Canada;8.02;Australia;2.4;;;Financials;35.91;Energy;12.7;Consumer Discretionary;9.76;Utilities;8.8;IT;1.65;gettex;EUR;ISPA;;;;Stuttgart Stock Exchange;EUR;ISPA;;;;SIX Swiss Exchange;EUR;SDGPEX;SDGPEX SESDGPNAV;SDGPEX.SSDGPNAV.DE;;XETRA;EUR;ISPA;SDGPEX GYSDGPNAV;SDGPEX.DESDGPNAV.DE;;;;;;;;3;60
